Date,Rate,High (est),Low (est)
2013-09-23,2631.1159668,2620.9387207,2633.34350586
2013-09-24,2624.19018555,2617.79418945,2627.90039062
2013-09-25,2618.92236328,2549.91455078,2553.2434082
2013-09-26,2560.11694336,2553.05615234,2562.58300781
2013-09-27,2564.39648438,2573.81176758,2579.57470703
2013-09-29,2577.6328125,2574.77636719,2585.4284668
2013-09-30,2577.6328125,2574.77636719,2585.4284668
2013-10-01,2579.59594727,2578.35449219,2591.57299805
2013-10-02,2557.27148438,2554.64575195,2565.97949219
2013-10-03,2563.26635742,2561.38623047,2573.63720703
2013-10-04,2573.60449219,2565.46069336,2571.19873047
2013-10-06,2563.37182617,2558.7434082,2563.45068359
2013-10-07,2563.37182617,2558.7434082,2563.45068359
2013-10-08,2570.02978516,2551.80249023,2570.51928711
2013-10-09,2570.02978516,2551.80249023,2570.51928711
2013-10-10,2556.95410156,2551.13525391,2561.53588867
2013-10-11,2550.79272461,2550.02709961,2561.41552734
2013-10-13,2556.46386719,2554.96362305,2564.24389648
2013-10-14,2556.46386719,2554.96362305,2564.24389648
2013-10-15,2557.14941406,2542.72485352,2560.24584961
2013-10-16,2550.19946289,2541.49804688,2559.11328125
2013-10-17,2546.28076172,2545.31689453,2576.32177734
2013-10-18,2568.71069336,2567.48266602,2575.66674805
2013-10-20,2570.83837891,2573.64575195,2571.78808594
2013-10-21,2570.83837891,2573.64575195,2571.78808594
2013-10-22,2576.55126953,2574.29785156,2588.82348633
2013-10-23,2587.59667969,2588.15698242,2590.41625977
2013-10-24,2595.22607422,2592.93945312,2603.1472168
2013-10-25,2600.6652832,2595.38085938,2601.14599609
2013-10-27,2599.53613281,2595.60620117,2601.94287109
2013-10-28,2599.53613281,2595.60620117,2601.94287109
2013-10-29,2597.90405273,2592.13110352,2602.55859375
2013-10-30,2589.19262695,2587.4855957,2594.07836914
2013-10-31,2584.57421875,2562.1340332,2587.59277344
2013-11-01,2557.40844727,2541.91699219,2557.4777832
2013-11-03,2544.29418945,2557.2421875,2570.16943359
2013-11-04,2544.29418945,2557.2421875,2570.16943359
2013-11-05,2569.57861328,2556.79150391,2570.89916992
2013-11-06,2584.13964844,2583.30419922,2592.89526367
2013-11-07,2591.41577148,2560.43505859,2593.89160156
2013-11-08,2580.32055664,2579.27172852,2585.5456543
2013-11-10,2568.54174805,2583.94262695,2581.00610352
2013-11-11,2568.54174805,2583.94262695,2581.00610352
2013-11-12,2596.3125,2587.5168457,2594.45385742
2013-11-13,2591.55957031,2582.42822266,2594.27929688
2013-11-14,2607.54614258,2594.47412109,2608.60180664
2013-11-15,2588.93139648,2586.18017578,2594.32055664
2013-11-17,2595.66894531,2594.06005859,2601.76879883
2013-11-18,2595.66894531,2594.06005859,2601.76879883
2013-11-19,2586.09057617,2588.12573242,2593.23461914
2013-11-20,2598.16015625,2582.16552734,2597.70214844
2013-11-21,2577.27783203,2589.54882812,2585.15795898
2013-11-22,2603.4296875,2601.81762695,2616.27709961
2013-11-24,2612.89086914,2602.36083984,2613.49316406
2013-11-25,2612.89086914,2602.36083984,2613.49316406
2013-11-26,2608.11938477,2607.3293457,2614.515625
2013-11-27,2610.44165039,2608.81347656,2619.14086914
2013-11-28,2611.57543945,2610.08764648,2619.91137695
2013-11-29,2617.40234375,2616.65478516,2620.89624023
2013-12-01,2623.96411133,2612.95996094,2629.65844727
2013-12-02,2623.96411133,2612.95996094,2629.65844727
2013-12-03,2617.68066406,2614.49414062,2627.71533203
2013-12-04,2627.07250977,2636.37866211,2628.85888672
2013-12-05,2647.98999023,2639.98071289,2649.23022461
2013-12-06,2651.29248047,2643.984375,2650.66552734
2013-12-08,2652.89624023,2650.68701172,2654.87109375
2013-12-09,2652.89624023,2650.68701172,2654.87109375
2013-12-10,2656.67285156,2655.90673828,2666.93334961
2013-12-11,2661.00952148,2663.66503906,2667.49731445
2013-12-12,2664.84692383,2657.54516602,2668.50732422
2013-12-13,2658.03100586,2653.04736328,2661.43457031
2013-12-15,2651.68164062,2661.07958984,2663.20776367
2013-12-16,2651.68164062,2661.07958984,2663.20776367
2013-12-17,2661.06079102,2654.11645508,2662.70092773
2013-12-18,2660.60742188,2653.56176758,2662.48828125
2013-12-19,2658.30053711,2651.73217773,2660.04785156
2013-12-20,2646.15087891,2640.34594727,2656.40258789
2013-12-22,2642.66577148,2641.87426758,2649.92944336
2013-12-23,2642.66577148,2641.87426758,2649.92944336
2013-12-24,2638.609375,2630.10546875,2638.35595703
2013-12-25,2635.14355469,2631.68676758,2630.38867188
2013-12-26,2627.08276367,2626.8671875,2633.27368164
2013-12-27,2632.40795898,2631.9753418,2668.41064453
2013-12-29,2642.79614258,2643.84936523,2654.58618164
2013-12-30,2642.79614258,2643.84936523,2654.58618164
2013-12-31,2659.2644043,2649.85595703,2659.74194336
2014-01-01,2646.72729492,2651.90551758,2653.29174805
2014-01-02,2655.59814453,2641.47363281,2657.13476562
2014-01-03,2651.32373047,2638.73046875,2652.55615234
2014-01-05,2634.90649414,2630.4074707,2644.61450195
2014-01-06,2634.90649414,2630.4074707,2644.61450195
2014-01-07,2639.21655273,2632.79223633,2631.89501953
2014-01-08,2625.10058594,2618.72119141,2628.89501953
2014-01-09,2618.72119141,2623.54956055,2630.44897461
2014-01-10,2627.5324707,2621.93139648,2642.96069336
2014-01-12,2630.46362305,2624.203125,2629.25268555
2014-01-13,2630.46362305,2624.203125,2629.25268555
2014-01-14,2634.88842773,2637.91918945,2640.40380859
2014-01-15,2641.43457031,2624.83789062,2642.40991211
2014-01-16,2639.29125977,2637.10351562,2648.71801758
2014-01-17,2651.43261719,2641.90722656,2652.01049805
2014-01-19,2633.82177734,2652.55371094,2641.37866211
2014-01-20,2633.82177734,2652.55371094,2641.37866211
2014-01-21,2659.67553711,2675.33666992,2662.61206055
2014-01-22,2683.35327148,2686.77832031,2684.9375
2014-01-23,2684.07299805,2682.36572266,2712.46728516
2014-01-24,2733.70654297,2728.88769531,2742.86816406
2014-01-26,2736.21948242,2729.71459961,2736.14135742
2014-01-27,2736.21948242,2729.71459961,2736.14135742
2014-01-28,2744.50268555,2735.90161133,2740.61865234
2014-01-29,2732.37475586,2741.30639648,2738.56738281
2014-01-30,2733.08374023,2732.46289062,2733.79321289
2014-01-31,2725.31274414,2727.22363281,2726.04101562
2014-02-02,2719.21655273,2717.42797852,2725.55078125
2014-02-03,2719.21655273,2717.42797852,2725.55078125
2014-02-04,2765.8684082,2759.85839844,2768.93920898
2014-02-05,2749.80737305,2768.39135742,2757.35791016
2014-02-06,2773.34106445,2764.32397461,2790.75463867
2014-02-07,2776.87158203,2780.29321289,2787.08081055
2014-02-09,2787.87866211,2788.06860352,2794.56591797
2014-02-10,2787.87866211,2788.06860352,2794.56591797
2014-02-11,2796.08618164,2793.05249023,2799.06396484
2014-02-12,2778.27026367,2762.78320312,2769.23583984
2014-02-13,2754.7121582,2761.20922852,2775.30957031
2014-02-14,2775.421875,2774.62475586,2774.74487305
2014-02-16,2779.71875,2778.27197266,2776.78637695
2014-02-17,2779.71875,2778.27197266,2776.78637695
2014-02-18,2772.41015625,3.19121217728,3.20817756653
2014-02-19,2790.92822266,2786.87792969,2793.234375
2014-02-20,3086.59790039,3077.55493164,2825.76074219
2014-02-21,3084.52246094,3080.54907227,2810.4921875
2014-02-23,2807.35253906,2803.03100586,2812.18115234
2014-02-24,2807.35253906,2803.03100586,2812.18115234
2014-02-25,2804.21972656,2800.67260742,2810.12548828
2014-02-26,2806.95019531,2790.55517578,2809.38305664
2014-02-27,2793.85424805,2802.33862305,2796.72412109
2014-02-28,2812.77001953,2810.27368164,2836.56176758
2014-03-02,2813.94238281,2808.40917969,2817.83227539
2014-03-03,2813.94238281,2808.40917969,2817.83227539
2014-03-04,2819.52319336,2816.50512695,2819.16430664
2014-03-05,2812.81762695,2806.60864258,2812.43286133
2014-03-06,2800.40087891,2798.05688477,2807.39355469
2014-03-07,2815.59301758,2813.79882812,2826.19921875
2014-03-09,2824.30981445,2832.26831055,2828.27441406
2014-03-10,2824.30981445,2832.26831055,2828.27441406
2014-03-11,2832.67626953,2823.7800293,2831.60131836
2014-03-12,2832.59423828,2831.28051758,2842.26416016
2014-03-13,2844.171875,2843.02563477,2851.45703125
2014-03-14,2838.24633789,2835.05419922,2850.03686523
2014-03-16,2845.91308594,2839.59179688,2836.87890625
2014-03-17,2845.91308594,2839.59179688,2836.87890625
2014-03-18,2831.27905273,2823.02734375,2833.60742188
2014-03-19,2827.9675293,2821.91357422,2828.40112305
2014-03-20,2776.28076172,2762.91723633,2771.58666992
2014-03-21,2745.38989258,2746.77612305,2751.22949219
2014-03-23,2752.2175293,2745.51367188,2757.78735352
2014-03-24,2752.2175293,2745.51367188,2757.78735352
2014-03-25,2760.86376953,2748.21411133,2740.71655273
2014-03-26,2733.40332031,2725.94091797,2719.68261719
2014-03-27,2715.06933594,2707.13330078,2709.37670898
2014-03-28,2698.80322266,2692.41943359,2704.68286133
2014-03-30,2702.56884766,2699.91015625,2713.15429688
2014-03-31,2702.56884766,2699.91015625,2713.15429688
2014-04-01,2712.30810547,2711.59838867,2717.00097656
2014-04-02,2716.19921875,2708.39819336,2707.33789062
2014-04-03,2697.1953125,2700.05541992,2703.29931641
2014-04-04,2704.828125,2688.76025391,2699.31860352
2014-04-06,2672.29467773,2672.18237305,2681.03857422
2014-04-07,2672.29467773,2672.18237305,2681.03857422
2014-04-08,2651.03637695,2650.34423828,2651.3293457
2014-04-09,2664.86450195,2662.48828125,2671.51196289
2014-04-10,2669.86254883,2666.52661133,2670.11376953
2014-04-11,2660.63061523,2656.64624023,2664.40454102
2014-04-13,2667.46972656,2660.49633789,2669.99365234
2014-04-14,2667.46972656,2660.49633789,2669.99365234
2014-04-15,2659.79516602,2655.09545898,2662.73803711
2014-04-16,2669.8527832,2668.46704102,2667.89672852
2014-04-17,2664.47290039,2665.95703125,2671.90234375
2014-04-18,2663.67407227,2663.15917969,2665.08154297
2014-04-20,2663.57202148,2658.50341797,2656.97607422
2014-04-21,2663.57202148,2658.50341797,2656.97607422
2014-04-22,2650.15869141,2660.83203125,2655.86303711
2014-04-23,2666.72192383,2673.27270508,2675.47875977
2014-04-24,2669.87255859,2664.64379883,2674.27416992
2014-04-25,2678.57128906,2681.74462891,2681.87304688
2014-04-27,2687.85205078,2683.28417969,2684.53125
2014-04-28,2687.85205078,2683.28417969,2684.53125
2014-04-29,2684.13989258,2675.32275391,2689.19506836
2014-04-30,2668.80322266,2663.57128906,2677.01147461
2014-05-01,2683.69799805,2684.06884766,2687.91064453
2014-05-02,2684.03320312,2672.91040039,2684.03662109
2014-05-04,2670.49560547,2669.19946289,2673.44042969
2014-05-05,2670.49560547,2669.19946289,2673.44042969
2014-05-06,2666.96289062,2666.48193359,2674.5390625
2014-05-07,2669.1184082,2665.65380859,2670.50244141
2014-05-08,2657.13256836,2645.69311523,2672.30029297
2014-05-09,2644.25732422,2627.28222656,2629.17407227
2014-05-11,2618.65112305,2616.67089844,2612.61889648
2014-05-12,2618.65112305,2616.67089844,2612.61889648
2014-05-13,2608.95288086,2629.01196289,2612.23730469
2014-05-14,2636.34130859,2634.35498047,2640.23950195
2014-05-15,2634.25073242,2628.9675293,2636.25463867
2014-05-16,2637.67919922,2631.83837891,2639.89526367
2014-05-18,2634.46386719,2635.29980469,2640.41943359
2014-05-19,2634.46386719,2635.29980469,2640.41943359
2014-05-20,2630.31591797,2624.11181641,2630.53222656
2014-05-21,2632.55273438,2623.0090332,2635.99511719
2014-05-22,2613.21679688,2606.72924805,2614.27539062
2014-05-23,2599.81420898,2592.52197266,2599.9206543
2014-05-25,2594.92480469,2592.62768555,2600.10180664
2014-05-26,2594.92480469,2592.62768555,2600.10180664
2014-05-27,2599.2109375,2607.13769531,2602.62158203
2014-05-28,2610.11865234,2601.49072266,2606.96411133
2014-05-29,2594.98388672,2594.10253906,2601.20727539
2014-05-30,2597.10205078,2596.11328125,2596.40966797
2014-06-01,2583.88061523,2578.91381836,2585.63208008
2014-06-02,2583.88061523,2578.91381836,2585.63208008
2014-06-03,2585.84350586,2585.01391602,2594.78857422
2014-06-04,2585.26757812,2581.50488281,2585.67089844
2014-06-05,2580.70678711,2562.23925781,2578.92944336
2014-06-06,2583.47460938,2575.87304688,2586.08911133
2014-06-08,2567.60083008,2556.37060547,2572.50732422
2014-06-09,2567.60083008,2556.37060547,2572.50732422
2014-06-10,2559.50195312,2551.89404297,2560.08447266
2014-06-11,2548.40893555,2582.89599609,2589.76733398
2014-06-12,2549.03833008,2543.14697266,2547.5012207
2014-06-13,2537.41064453,2535.40478516,2542.36254883
2014-06-15,2543.9309082,2543.39550781,2552.01538086
2014-06-16,2543.9309082,2543.39550781,2552.01538086
2014-06-17,2564.72924805,2569.62207031,2566.57592773
2014-06-18,2571.39746094,2570.27270508,2569.84912109
2014-06-19,2567.27368164,2566.29736328,2564.57836914
2014-06-20,2571.1875,2562.48510742,2562.51196289
2014-06-22,2558.21240234,2555.00317383,2562.35693359
2014-06-23,2558.21240234,2555.00317383,2562.35693359
2014-06-24,2559.88256836,2557.83325195,2565.16503906
2014-06-25,2570.13793945,2569.22924805,2578.86425781
2014-06-26,2562.25024414,2552.47485352,2564.69726562
2014-06-27,2564.69604492,2564.20727539,2569.71948242
2014-06-29,2563.78759766,2563.21777344,2573.66601562
2014-06-30,2563.78759766,2563.21777344,2573.66601562
2014-07-01,2570.28198242,2567.11474609,2556.05932617
2014-07-02,2561.05078125,2554.28881836,2561.47119141
2014-07-03,2125.77148438,2525.39672852,2530.7565918
2014-07-04,2119.08837891,2522.95727539,2506.15991211
2014-07-06,2501.63061523,2499.58276367,2505.04833984
2014-07-07,2501.63061523,2499.58276367,2505.04833984
2014-07-08,2518.50439453,2517.08911133,2520.69238281
2014-07-09,2521.8894043,2519.24804688,2526.49951172
2014-07-10,2534.85766602,2525.03979492,2536.2800293
2014-07-11,2522.38037109,2520.25439453,2520.57348633
2014-07-13,2523.50048828,2522.57373047,2530.21923828
2014-07-14,2523.50048828,2522.57373047,2530.21923828
2014-07-15,2530.92138672,2532.34692383,2532.15625
2014-07-16,2534.09960938,2525.58178711,2534.09960938
2014-07-17,2526.04541016,2523.99609375,2527.95361328
2014-07-18,2523.9621582,2527.18115234,2527.24194336
2014-07-20,2525.10205078,2521.84326172,2526.92578125
2014-07-21,2525.10205078,2521.84326172,2526.92578125
2014-07-22,2510.61865234,2498.4855957,2501.7590332
2014-07-23,2490.2355957,2480.59667969,2484.13305664
2014-07-24,2483.91162109,2481.48388672,2488.11230469
2014-07-25,2485.5925293,2478.99365234,2487.85400391
2014-07-27,2480.32666016,2481.36938477,2483.47485352
2014-07-28,2480.32666016,2481.36938477,2483.47485352
2014-07-29,2483.53735352,2478.14868164,2484.43847656
2014-07-30,2490.44458008,2499.16455078,2491.54711914
2014-07-31,2518.453125,2513.99072266,2515.55639648
2014-08-01,2510.61157227,2508.67675781,2515.74511719
2014-08-03,2515.24194336,2512.08764648,2515.98510742
2014-08-04,2515.24194336,2512.08764648,2515.98510742
2014-08-05,2526.03881836,2529.32836914,2526.78515625
2014-08-06,2531.05737305,2523.80126953,2523.4597168
2014-08-07,2522.68408203,2514.47314453,2524.57617188
2014-08-08,2528.72021484,2526.22314453,2542.31811523
2014-08-10,2532.23925781,2527.6652832,2523.56640625
2014-08-11,2532.23925781,2527.6652832,2523.56640625
2014-08-12,2519.04003906,2510.11669922,2509.7043457
2014-08-13,2515.50463867,2511.5300293,2515.27612305
2014-08-14,2513.16748047,2509.70507812,2512.85375977
2014-08-15,2513.76489258,2516.83227539,2522.3269043
2014-08-17,2518.74658203,2516.0625,2520.72802734
2014-08-18,2518.74658203,2516.0625,2520.72802734
2014-08-19,2513.22729492,2508.50830078,2513.1940918
2014-08-20,2505.86181641,2501.29101562,2505.86181641
2014-08-21,2494.2980957,2494.96777344,2500.03637695
2014-08-22,2497.84204102,2491.58886719,2501.54272461
2014-08-25,2555.46,0.0,0.0
2014-08-26,2512.7,2541.1,2484.6
2014-08-27,2485.19,2514.3,2456.5
2014-08-28,2485.81,0.0,0.0
2014-08-29,2484.24,2512.7,2456.1
2014-09-01,2473.40771484,2469.47583008,2472.96679688
2014-09-02,2473.40771484,2469.47583008,2472.96679688
2014-09-03,2468.28613281,2487.79443359,2474.26708984
2014-09-04,2492.8984375,2449.65380859,2480.63916016
2014-09-05,2473.52001953,2474.04956055,2458.92480469
2014-09-07,2452.33154297,2506.16210938,2453.34838867
2014-09-08,2452.33154297,2506.16210938,2453.34838867
2014-09-09,2503.44824219,2448.74853516,2453.53491211
2014-09-10,2446.80834961,2551.72460938,2450.74780273
2014-09-11,2499.83862305,2545.09057617,2505.32348633
2014-09-12,2565.32861328,2575.34521484,2505.984375
2014-09-14,2500.64794922,2566.9831543,2503.9230957
2014-09-15,2500.64794922,2566.9831543,2503.9230957
2014-09-16,2571.13647461,2527.19897461,2532.43579102
2014-09-17,2526.5012207,2553.23876953,2512.7980957
2014-09-18,2509.34838867,2506.81079102,2501.35400391
2014-09-19,2492.40942383,2526.62646484,2495.53930664
2014-09-21,2487.64013672,2525.44677734,2487.44970703
2014-09-22,2487.64013672,2525.44677734,2487.44970703
2014-09-23,2483.03613281,2567.76538086,2491.62817383
2014-09-24,2523.8762207,2549.99047852,2518.88085938
2014-09-25,2514.47143555,2549.97363281,2516.33276367
2014-09-26,2506.12329102,2570.54077148,2507.43310547
2014-09-28,2521.19580078,2568.48339844,2515.44824219
2014-09-29,2521.19580078,2568.48339844,2515.44824219
2014-09-30,2510.12109375,2546.21533203,2512.83544922
2014-10-01,2501.79931641,2549.61938477,2503.85522461
2014-10-02,2501.60961914,2549.83984375,2512.84594727
2014-10-03,2549.63720703,2532.82299805,2500.41186523
2014-10-05,2489.95800781,2536.79394531,2502.64770508
2014-10-06,2489.95800781,2536.79394531,2502.64770508
2014-10-07,2492.28588867,2556.07739258,2499.42675781
2014-10-08,2504.97216797,2569.08447266,2510.91430664
2014-10-09,2607.23291016,2591.97753906,2528.66577148
2014-10-10,2563.31835938,2547.82519531,2551.08666992
2014-10-12,2543.63916016,2587.65551758,2548.63476562
2014-10-13,2543.63916016,2587.65551758,2548.63476562
2014-10-14,2545.67895508,2588.83642578,2552.26513672
2014-10-15,2538.54907227,2590.24511719,2578.35888672
2014-10-16,2539.07397461,2607.59594727,2541.26245117
2014-10-17,2586.10961914,2637.2512207,2590.97998047
2014-10-19,2630.23681641,2626.69360352,2588.78442383
2014-10-20,2630.23681641,2626.69360352,2588.78442383
2014-10-21,2639.98022461,2623.85498047,2595.20336914
2014-10-22,2581.85083008,2569.05908203,2550.23974609
2014-10-23,2594.02050781,2541.19458008,2550.6237793
2014-10-24,2552.19799805,2605.50927734,2559.33374023
2014-10-26,2554.47802734,2566.60668945,2559.41162109
2014-10-27,2554.47802734,2566.60668945,2559.41162109
2014-10-28,2569.76269531,2574.44091797,2580.04003906
2014-10-29,2577.60864258,2575.55517578,2573.36889648
2014-10-30,2565.21679688,2552.42944336,2534.64892578
2014-10-31,2530.49267578,2511.61669922,2524.02197266
2014-11-02,2525.00634766,2523.42382812,2532.06054688
2014-11-03,2525.00634766,2523.42382812,2532.06054688
2014-11-04,2576.66259766,2521.51855469,2535.99194336
2014-11-05,2526.58007812,2536.54443359,2527.74169922
2014-11-06,2538.81298828,2525.43994141,2543.3190918
2014-11-07,2549.05615234,2546.34619141,2561.6394043
2014-11-09,2553.08544922,2559.8125,2559.90405273
2014-11-10,2553.08544922,2559.8125,2559.90405273
2014-11-11,2572.37329102,2563.57495117,2570.88818359
2014-11-12,2567.02661133,2581.08618164,2575.24975586
2014-11-13,2585.54907227,2589.44775391,2597.71069336
2014-11-14,2595.75317383,2611.34814453,2576.05737305
2014-11-16,2619.98925781,2637.91796875,2630.75805664
2014-11-17,2619.98925781,2637.91796875,2630.75805664
2014-11-18,2646.39990234,2688.19897461,2656.43920898
2014-11-19,2705.95458984,2651.95019531,2651.60009766
2014-11-20,2706.92236328,2650.94140625,2653.26123047
2014-11-21,2657.53393555,2627.28588867,2657.21606445
2014-11-23,2653.82128906,2663.55664062,2620.42504883
2014-11-24,2653.82128906,2663.55664062,2620.42504883
2014-11-25,2612.83105469,2631.06958008,2624.18676758
2014-11-26,2638.41040039,2634.85375977,2646.44677734
2014-11-27,2638.87866211,2645.57397461,2642.92700195
2014-11-28,2648.1730957,2645.21386719,27.4769859314
2014-11-30,2644.99926758,2780.60058594,2661.25415039
2014-12-01,2644.99926758,2780.60058594,2661.25415039
2014-12-02,2791.17602539,2758.41992188,2715.46386719
2014-12-03,2769.20214844,2775.06445312,2769.70166016
2014-12-04,2811.88818359,2810.02514648,2791.43188477
2014-12-05,2836.5456543,2747.77197266,2764.88964844
2014-12-07,2752.02856445,2839.0859375,2765.91821289
2014-12-08,2752.02856445,2839.0859375,2765.91821289
2014-12-09,2852.79736328,2796.83325195,2824.69970703
2014-12-10,2915.29296875,2933.96948242,2825.57348633
2014-12-11,2988.76074219,2917.96020508,2856.19677734
2014-12-12,2922.85400391,2935.77026367,2956.31787109
2014-12-14,2994.98974609,2942.23193359,2949.64819336
2014-12-15,2994.98974609,2942.23193359,2949.64819336
2014-12-16,3020.04663086,3048.50170898,2967.26489258
2014-12-18,2960.12036133,2955.90722656,2884.06884766
2014-12-19,2847.69677734,2899.01977539,2805.6940918
2014-12-21,2810.75390625,2822.67211914,2769.14086914
2014-12-22,2810.75390625,2822.67211914,2769.14086914
2014-12-23,2844.46508789,2788.50073242,2770.70361328
2014-12-24,2855.02099609,2861.99389648,2809.1315918
2014-12-25,2860.55859375,2868.67260742,2817.15332031
2014-12-26,2863.24780273,2863.59985352,2809.578125
2014-12-28,2884.15893555,2829.91748047,2820.86352539
2014-12-29,2884.15893555,2829.91748047,2820.86352539
2014-12-30,2886.44995117,2896.63891602,2843.31591797
2014-12-31,2888.48632812,2873.82055664,2841.02685547
2015-01-01,2873.42407227,2837.37011719,2837.37011719
2015-01-02,2835.20922852,2824.09936523,2837.29858398
2015-01-04,2837.27758789,2812.00830078,2796.8527832
2015-01-05,2837.27758789,2812.00830078,2796.8527832
2015-01-06,2901.1809082,2840.14453125,2787.33398438
2015-01-07,2907.0871582,2882.06640625,2848.26538086
2015-01-08,2873.78100586,2826.26171875,2830.50146484
2015-01-09,2818.08105469,2804.03393555,2786.97216797
2015-01-11,2867.9621582,2845.62426758,2783.15332031
2015-01-12,2867.9621582,2845.62426758,2783.15332031
2015-01-13,2856.12866211,2791.22924805,2806.08129883
2015-01-14,2796.40039062,2849.35205078,2817.82202148
2015-01-15,2860.44287109,2776.47045898,2811.21777344
2015-01-16,2806.35400391,2751.43212891,2757.08935547
2015-01-18,2738.83886719,2741.3059082,2704.60253906
2015-01-19,2738.83886719,2741.3059082,2704.60253906
2015-01-20,2695.13598633,2691.45849609,2683.64306641
2015-01-21,2741.24462891,2693.27124023,2702.66479492
2015-01-22,2758.64453125,2699.41113281,2710.0
2015-01-23,2691.44799805,2655.88598633,2660.828125
2015-01-25,2652.30737305,2611.40820312,2615.40429688
2015-01-26,2652.30737305,2611.40820312,2615.40429688
2015-01-27,2636.46289062,2631.7121582,2674.56323242
2015-01-28,2664.85546875,2636.52783203,2644.03930664
2015-01-29,2620.68334961,2633.31005859,2637.49047852
2015-01-30,2733.00244141,2670.60498047,2632.69726562
2015-02-01,2689.39794922,2706.35009766,2694.36401367
2015-02-02,2689.39794922,2706.35009766,2694.36401367
2015-02-03,2727.11816406,2707.35546875,13.7400064468
2015-02-04,2700.50415039,2708.04125977,2657.44262695
2015-02-05,2705.18041992,2704.75195312,2681.87011719
2015-02-06,2728.60766602,2699.82666016,2677.12036133
2015-02-08,2693.16503906,2677.30957031,2651.53686523
2015-02-09,2693.16503906,2677.30957031,2651.53686523
2015-02-10,2677.69140625,2683.59228516,2633.76831055
2015-02-11,2695.7565918,2637.24389648,2620.28881836
2015-02-12,2719.96118164,2720.27319336,2662.96020508
2015-02-13,2723.83081055,2694.68920898,2686.74389648
2015-02-15,2714.91918945,2675.34350586,2677.27661133
2015-02-16,2714.91918945,2675.34350586,2677.27661133
2015-02-17,2653.63256836,2671.15161133,27.6331596375
2015-02-19,2771.34936523,2771.48120117,2709.18603516
2015-02-20,2771.21044922,2706.12402344,2722.95825195
2015-02-24,2827.57983398,2827.19018555,2734.04272461
2015-02-25,2839.29174805,2826.51464844,2781.6340332
2015-02-26,2822.72729492,2784.9909668,2775.17626953
2015-02-27,2791.25537109,2792.52490234,2752.42480469
2015-03-01,2783.79272461,2802.15234375,2759.63085938
2015-03-02,2783.79272461,2802.15234375,2759.63085938
2015-03-03,2830.53686523,2837.52734375,2753.03857422
2015-03-04,2864.87451172,2844.80004883,2775.08642578
2015-03-05,2816.50341797,2789.51025391,2772.00415039
2015-03-06,2808.75952148,2715.33544922,27.5849895477
2015-03-08,2792.84155273,2803.72827148,2749.32104492
2015-03-09,2792.84155273,2803.72827148,2749.32104492
2015-03-10,2801.52099609,2804.94702148,2755.64624023
2015-03-11,2816.38867188,2789.26635742,2753.64038086
2015-03-12,2766.93603516,2735.6550293,2753.69091797
2015-03-13,2789.4074707,2800.89135742,2743.07080078
2015-03-15,2751.42822266,2748.40356445,2752.84667969
2015-03-16,2751.42822266,2748.40356445,2752.84667969
2015-03-17,2821.91992188,2836.90380859,2783.54296875
2015-03-18,2817.4909668,2809.12255859,2778.81860352
2015-03-19,2877.41674805,2761.56542969,2773.80639648
2015-03-20,2800.59716797,2767.67431641,2789.05517578
2015-03-22,2782.43920898,2759.25439453,2766.78540039
2015-03-23,2782.43920898,2759.25439453,2766.78540039
2015-03-24,2801.91748047,2756.33325195,2774.48706055
2015-03-25,2734.23022461,2735.13793945,2756.54711914
2015-03-27,2786.91015625,2762.91430664,2738.55444336
2015-03-29,2781.10375977,2787.10229492,2732.66577148
2015-03-30,2781.10375977,2787.10229492,2732.66577148
2015-03-31,2787.70556641,2797.30761719,2725.08447266
2015-04-01,2716.6418457,2765.02246094,2757.31738281
2015-04-02,2773.26025391,2767.74194336,2752.88427734
2015-04-03,2734.75366211,2794.71044922,2773.67504883
2015-04-05,2829.54516602,2769.55126953,2746.07397461
2015-04-06,2829.54516602,2769.55126953,2746.07397461
2015-04-07,2757.76098633,2726.76538086,2724.31469727
2015-04-08,2712.53222656,2692.19604492,2681.1171875
2015-04-09,2686.61206055,2668.56738281,2636.87182617
2015-04-10,2664.06323242,2608.51635742,26.7087459564
2015-04-12,2668.37817383,2663.01660156,2595.63330078
2015-04-13,2668.37817383,2663.01660156,2595.63330078
2015-04-14,2687.64331055,2645.13232422,27.3989601135
2015-04-15,2719.27783203,2688.06396484,2674.64404297
2015-04-16,2675.60668945,2656.99951172,2646.58129883
2015-04-17,2633.07348633,2679.48022461,2644.36669922
2015-04-19,2637.04663086,2676.90576172,2652.51586914
2015-04-20,2637.04663086,2676.90576172,2652.51586914
2015-04-21,2665.37695312,2630.21533203,2626.44580078
2015-04-22,2654.27783203,2670.02807617,2620.83569336
2015-04-23,2669.65551758,2658.22070312,2635.96313477
2015-04-24,2658.33203125,2662.40893555,2636.87890625
2015-04-26,2618.98803711,2610.72583008,2626.44482422
2015-04-27,2618.98803711,2610.72583008,2626.44482422
2015-04-28,2624.85180664,2607.15698242,2599.77758789
2015-04-29,2640.26757812,2641.50390625,2630.82910156
2015-04-30,2657.43432617,2651.98242188,2619.11499023
2015-05-01,2683.66821289,2674.5715332,2626.54907227
2015-05-03,2673.43774414,2681.99682617,2618.68725586
2015-05-04,2673.43774414,2681.99682617,2618.68725586
2015-05-05,2684.71337891,2664.30810547,2627.51074219
2015-05-06,2668.49389648,2671.55541992,2665.27709961
2015-05-07,2675.45239258,2664.57788086,2642.96069336
